name,state_code,city,founded_at,first_funding_at,last_funding_at,funding_rounds,funding_total_usd,category_code,status,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,months_to_first_funding,months_to_last_funding,label
NuMedii,CA,Menlo Park,2008-01-01,2013-06-26,2013-06-26,1,3500000,biotech,operating,0,0,0,0,0,0,0,1,0,0,65,65,Failure
NuORDER,CA,West Hollywood,2011-08-01,2012-10-01,2012-10-01,1,3060000,fashion,operating,0,0,0,0,0,0,0,0,0,1,14,14,Failure
NuScriptRx,TN,Nashville,2007-01-01,2011-09-19,2012-08-27,3,18000000,medical,operating,0,0,0,0,0,0,0,0,0,1,56,67,Success
NuView Systems,MA,Andover,1994-04-01,2009-04-06,2009-04-06,1,5000000,software,operating,1,0,0,0,0,0,0,0,0,0,180,180,Failure
Nugg-it,OH,Cincinnati,2011-01-01,2013-03-01,2013-03-01,1,600000,manufacturing,operating,0,0,0,0,0,0,0,0,0,1,26,26,Failure
"Numerate, Inc",CA,San Bruno,2007-03-18,2009-03-01,2009-03-01,1,5500000,biotech,operating,0,0,0,0,0,0,0,1,0,0,24,24,Failure
NuoDB,MA,Cambridge,2010-01-01,2012-04-12,2012-07-09,2,20000000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,27,30,Success
Nusym Technology,CA,Los Gatos,2004-01-01,2008-09-10,2010-03-19,2,8100000,semiconductor,operating,0,0,0,0,0,0,0,0,0,1,56,74,Success
Nutanix,CA,San Jose,2009-01-01,2011-04-19,2012-08-22,3,71200000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,27,43,Success
Nuvosun,CA,Palo Alto,2008-01-01,2010-01-08,2010-01-08,1,5859444,cleantech,acquired,0,0,0,0,0,0,0,0,0,1,24,24,Success
Nvidia,CA,Santa Clara,1993-01-01,2009-01-01,2010-08-09,2,25000000,hardware,ipo,0,0,0,0,0,0,0,0,0,1,192,211,Success
O2 Secure Wireless,FL,Palm Coast,2003-01-01,2012-09-21,2012-10-12,2,50390000,mobile,operating,0,0,1,0,0,0,0,0,0,0,116,117,Success
OGPlanet,CA,El Segundo,2005-01-01,2006-10-30,2006-10-30,1,1500000,software,operating,1,0,0,0,0,0,0,0,0,0,21,21,Failure
OHK Labs,FL,Boca Raton,2011-05-09,2011-09-01,2011-09-01,1,100000,sports,operating,0,0,0,0,0,0,0,0,0,1,4,4,Failure
OLO,NY,New York,2005-01-01,2008-01-01,2013-01-24,2,12000000,ecommerce,operating,0,0,0,0,0,0,1,0,0,0,36,96,Success
OLX,NY,New York,2006-03-01,2007-09-01,2010-08-26,4,28500000,web,operating,0,1,0,0,0,0,0,0,0,0,18,53,Success
OMGPOP,NY,New York,2006-01-01,2007-05-01,2011-01-06,4,16600000,games_video,acquired,0,0,0,0,0,1,0,0,0,0,16,60,Success
ON24,CA,San Francisco,1998-01-01,2008-05-07,2008-05-07,1,8000000,web,operating,0,1,0,0,0,0,0,0,0,0,124,124,Success
ONDiGO CRM,CA,Palo Alto,2012-03-01,2013-01-01,2013-04-15,2,120000,mobile,operating,0,0,1,0,0,0,0,0,0,0,10,13,Failure
ONFocus Healthcare,TN,Brentwood,1985-01-01,2010-04-14,2010-04-14,1,3000000,software,operating,1,0,0,0,0,0,0,0,0,0,303,303,Failure
ONStor,CA,Campbell,2000-01-01,2005-06-02,2008-04-18,3,65800000,network_hosting,acquired,0,0,0,0,0,0,0,0,0,1,65,99,Success
OPX Biotechnologies,CO,Boulder,2007-01-01,2007-05-01,2011-07-07,4,57600000,cleantech,operating,0,0,0,0,0,0,0,0,0,1,4,54,Success
OQO,CA,San Francisco,2000-01-01,2000-12-01,2005-11-16,4,39800000,mobile,operating,0,0,1,0,0,0,0,0,0,0,11,70,Success
"ORCA, Inc.",NY,New York,2008-01-01,2009-06-21,2009-06-21,1,2000000,ecommerce,acquired,0,0,0,0,0,0,1,0,0,0,17,17,Success
OSIsoft,CA,San Leandro,1980-01-01,2011-01-05,2012-03-05,2,138235500,enterprise,operating,0,0,0,1,0,0,0,0,0,0,372,386,Success
OVGuide,CA,Los Angeles,2006-01-01,2009-02-18,2009-02-18,1,5000000,games_video,operating,0,0,0,0,0,1,0,0,0,0,37,37,Failure
Oasys Design Systems,CA,Santa Clara,2004-01-01,2011-10-04,2012-04-10,2,3018230,software,operating,1,0,0,0,0,0,0,0,0,0,93,99,Failure
Oasys Mobile,NC,Raleigh,1984-01-01,2005-11-18,2005-11-18,1,8000000,software,closed,1,0,0,0,0,0,0,0,0,0,262,262,Failure
Oberon Media,NY,New York,2003-01-01,2008-10-06,2010-11-10,2,36000000,games_video,operating,0,0,0,0,0,1,0,0,0,0,69,94,Success
ObjectLabs,CA,San Francisco,2011-02-01,2011-05-01,2012-10-01,2,8000000,software,operating,1,0,0,0,0,0,0,0,0,0,3,20,Success
ObjectVideo,VA,Reston,1998-01-01,2006-09-29,2006-09-29,1,8000000,software,operating,1,0,0,0,0,0,0,0,0,0,104,104,Success
Objective Logistics,MA,Boston,2009-01-01,2010-11-19,2013-07-18,4,9000000,software,operating,1,0,0,0,0,0,0,0,0,0,22,54,Success
Oblong Industries,CA,Los Angeles,2006-01-01,2007-12-06,2011-07-01,2,8800000,hardware,operating,0,0,0,0,0,0,0,0,0,1,23,66,Success
Obsorb,MO,St Louis,2011-02-01,2011-05-01,2011-05-01,1,110000,software,operating,1,0,0,0,0,0,0,0,0,0,3,3,Failure
Obvious,CA,San Francisco,2006-01-01,2012-03-06,2012-03-06,1,2000000,web,operating,0,1,0,0,0,0,0,0,0,0,74,74,Failure
Ocarina Networks,CA,San Jose,2007-02-01,2009-02-25,2009-02-25,1,20000000,network_hosting,acquired,0,0,0,0,0,0,0,0,0,1,24,24,Success
Occipital,CO,Boulder,2008-08-01,2008-05-01,2011-08-10,2,7015000,software,operating,1,0,0,0,0,0,0,0,0,0,3,36,Failure
Ocean Renewable Power Company,ME,Portland,2004-01-01,2010-09-10,2013-08-30,2,15000000,cleantech,operating,0,0,0,0,0,0,0,0,0,1,80,115,Success
Oceans Healthcare,LA,Lake Charles,2004-07-01,2013-01-29,2013-01-29,1,17000000,health,operating,0,0,0,0,0,0,0,0,0,1,102,102,Success
Octavian,MA,Woburn,2003-01-01,2005-06-01,2007-10-10,2,15000000,software,operating,1,0,0,0,0,0,0,0,0,0,29,57,Success
Octopart,NY,New York,2007-03-05,2008-05-12,2008-05-12,1,300000,search,operating,0,0,0,0,0,0,0,0,0,1,14,14,Failure
Ocular Therapeutix,MA,"Bedford,",2006-01-01,2009-06-24,2013-06-10,5,67300000,biotech,operating,0,0,0,0,0,0,0,1,0,0,41,89,Success
Oculus VR,CA,Irvine,2012-01-01,2012-01-01,2013-06-17,2,18400000,hardware,operating,0,0,0,0,0,0,0,0,0,1,0,17,Success
Oddcast,NY,New York,1999-01-01,2006-06-13,2006-06-13,1,4000000,web,operating,0,1,0,0,0,0,0,0,0,0,89,89,Failure
Odyssey Thera,CA,San Ramon,2000-01-01,2010-03-17,2013-02-14,2,6300000,biotech,operating,0,0,0,0,0,0,0,1,0,0,122,157,Failure
Off & Away,WA,Seattle,2009-12-01,2010-05-03,2010-10-21,2,3250000,travel,acquired,0,0,0,0,0,0,0,0,0,1,5,10,Success
Off Track Planet,NY,Brooklyn,2009-07-15,2011-07-05,2013-09-01,2,450000,travel,operating,0,0,0,0,0,0,0,0,0,1,24,50,Failure
OfferLounge,CA,Morgan Hill,2008-01-01,2008-01-01,2008-01-01,1,120000,public_relations,operating,0,0,0,0,0,0,0,0,0,1,0,0,Failure
OfferWire,FL,Vero Beach,2003-01-01,2009-06-04,2009-06-04,1,3500000,ecommerce,operating,0,0,0,0,0,0,1,0,0,0,77,77,Failure
Offerly,OH,Cleveland,2012-06-01,2012-07-01,2012-07-01,1,60000,advertising,closed,0,0,0,0,1,0,0,0,0,0,1,1,Failure
Offermatic,CA,San Mateo,2010-02-01,2010-12-01,2011-03-09,2,4500000,web,closed,0,1,0,0,0,0,0,0,0,0,10,13,Failure
Offermatica,CA,San Francisco,1996-01-01,2005-09-20,2005-09-20,1,7000000,software,acquired,1,0,0,0,0,0,0,0,0,0,116,116,Success
Offerpop,NY,New York,2009-01-01,2010-10-20,2012-12-17,4,12710091,web,operating,0,1,0,0,0,0,0,0,0,0,21,47,Success
OfficeDrop,MA,Cambridge,2007-01-01,2011-04-01,2011-04-01,1,1000000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,51,51,Failure
Ofuz,CA,Culver City,2010-01-01,2009-02-01,2009-02-01,1,250000,software,operating,1,0,0,0,0,0,0,0,0,0,11,11,Failure
Ogmento,NY,New York,2009-01-01,2010-05-26,2013-04-30,4,11514131,games_video,operating,0,0,0,0,0,1,0,0,0,0,16,51,Success
OhMyGov Inc.,VA,Alexandria,2009-07-01,2010-05-16,2013-02-01,9,1364000,software,operating,1,0,0,0,0,0,0,0,0,0,10,43,Failure
Ohm Universe,NH,Gilmanton Ironworks,2012-04-11,2012-06-18,2012-06-18,1,100000,manufacturing,operating,0,0,0,0,0,0,0,0,0,1,2,2,Failure
Okta,CA,San Francisco,2008-12-01,2009-09-02,2013-09-13,5,79250000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,9,57,Success
Olapic,NY,New York,2010-11-25,2012-04-15,2013-07-30,2,6000000,web,operating,0,1,0,0,0,0,0,0,0,0,17,32,Failure
Olive Software,CA,Aurora,2000-01-01,2005-11-06,2007-05-09,2,14000000,software,operating,1,0,0,0,0,0,0,0,0,0,70,88,Success
Ology Media,NY,NYC,2011-06-01,2010-01-01,2013-05-01,2,3175000,social,operating,0,0,0,0,0,0,0,0,0,1,17,23,Failure
Omni Water Solutions,TX,Austin,2010-01-01,2012-01-06,2013-04-22,3,14800325,cleantech,operating,0,0,0,0,0,0,0,0,0,1,24,39,Success
Omni-ID,CA,Foster City,2007-01-01,2009-02-09,2011-09-14,2,23000000,hardware,operating,0,0,0,0,0,0,0,0,0,1,25,56,Success
OmniGuide,MA,Cambridge,2003-01-01,2008-05-01,2013-09-26,3,75000000,cleantech,operating,0,0,0,0,0,0,0,0,0,1,64,128,Success
Omnicademy,LA,Port Allen,2010-03-17,2011-03-18,2011-10-31,2,750000,social,operating,0,0,0,0,0,0,0,0,0,1,12,19,Failure
Omnilink Systems,GA,Alpharetta,2003-01-01,2007-01-26,2012-04-03,2,12209831,hardware,operating,0,0,0,0,0,0,0,0,0,1,48,111,Success
Omniture,UT,Orem,1996-01-01,2009-01-29,2009-01-29,1,25000000,advertising,acquired,0,0,0,0,1,0,0,0,0,0,156,156,Success
Omrix Biopharmaceuticals,NJ,Somerville,1995-01-01,2005-03-31,2005-03-31,1,4840000,biotech,acquired,0,0,0,0,0,0,0,1,0,0,122,122,Success
On Demand Therapeutics,CA,Menlo Park,2008-01-01,2010-03-18,2010-03-18,1,600000,biotech,operating,0,0,0,0,0,0,0,1,0,0,26,26,Failure
On-Ramp Wireless,CA,San Diego,2008-04-01,2011-06-28,2013-07-17,3,75100112,mobile,operating,0,0,1,0,0,0,0,0,0,0,38,63,Success
On2 Technologies,NY,Clifton Park,1992-01-01,2005-01-10,2005-01-10,1,5240000,games_video,acquired,0,0,0,0,0,1,0,0,0,0,156,156,Success
OnBeep,CA,San Francisco,2013-01-01,2013-08-14,2013-08-14,1,445000,web,operating,0,1,0,0,0,0,0,0,0,0,7,7,Failure
OnDeck,VA,Arlington,2007-01-01,2006-01-01,2013-09-16,7,332000000,finance,operating,0,0,0,0,0,0,0,0,0,1,12,80,Success
OnForce,MA,Lexington,2003-02-01,2006-01-12,2011-11-03,3,26750000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,35,105,Success
OnLive,CA,Palo Alto,2002-01-01,2007-10-01,2011-02-08,3,56500000,games_video,operating,0,0,0,0,0,1,0,0,0,0,69,109,Success
OnRequest Images,WA,Seattle,2002-01-01,2005-09-09,2010-06-18,3,27000000,software,operating,1,0,0,0,0,0,0,0,0,0,44,101,Success
OnShift,OH,Cleveland,2008-01-01,2010-12-06,2012-02-02,3,9783008,software,operating,1,0,0,0,0,0,0,0,0,0,35,49,Success
OnSwipe,NY,New York,2010-01-01,2011-01-01,2011-06-02,3,6000000,advertising,operating,0,0,0,0,1,0,0,0,0,0,12,17,Failure
OnTheRoad,NV,Las Vegas,2007-12-01,2007-12-01,2007-12-01,1,210000,web,operating,0,1,0,0,0,0,0,0,0,0,0,0,Failure
OnVantage,CA,Santa Clara,2004-01-01,2006-01-17,2006-01-17,1,18000000,software,acquired,1,0,0,0,0,0,0,0,0,0,24,24,Success
Onavo,CA,Palo Alto,2010-01-01,2011-05-01,2012-01-24,2,13000000,mobile,operating,0,0,1,0,0,0,0,0,0,0,16,24,Success
OncoMed Pharmaceuticals,CA,Redwood City,2004-08-01,2008-11-04,2011-04-28,2,174000000,biotech,ipo,0,0,0,0,0,0,0,1,0,0,51,80,Success
Ondax,CA,Monrovia,2000-01-01,2005-01-24,2010-01-13,3,6500000,hardware,operating,0,0,0,0,0,0,0,0,0,1,60,120,Failure
Ondore,CA,San Francisco,2005-01-01,2013-03-13,2013-03-13,1,1500000,analytics,operating,0,0,0,0,0,0,0,0,0,1,98,98,Failure
One Block Off the Grid (1BOG),CA,San Francisco,2008-11-01,2010-02-11,2010-02-11,1,5000000,cleantech,acquired,0,0,0,0,0,0,0,0,0,1,15,15,Success
One Inc.,CA,San Francisco,2011-08-01,2011-07-20,2011-07-20,1,1000050,mobile,operating,0,0,1,0,0,0,0,0,0,0,1,1,Failure
One Kings Lane,CA,San Francisco,2009-01-01,2009-12-06,2012-12-12,4,113000000,ecommerce,operating,0,0,0,0,0,0,1,0,0,0,11,47,Success
One Medical Group,CA,San Francisco,2007-01-01,2007-01-01,2011-09-02,4,46500000,medical,operating,0,0,0,0,0,0,0,0,0,1,0,56,Success
One Season,CA,San Francisco,2007-06-01,2007-01-01,2009-01-21,2,3750000,games_video,operating,0,0,0,0,0,1,0,0,0,0,5,19,Failure
One True Media,CA,Redwood City,2005-01-01,2006-06-12,2009-01-06,2,14000000,games_video,operating,0,0,0,0,0,1,0,0,0,0,17,48,Success
One4All,ID,Boise,2011-02-01,2011-11-04,2012-10-01,2,1025000,nonprofit,operating,0,0,0,0,0,0,0,0,0,1,9,20,Failure
OneAway,PA,Philadelphia,2011-09-01,2011-09-01,2011-09-01,1,20000,mobile,operating,0,0,1,0,0,0,0,0,0,0,0,0,Failure
OneGoodLove.com,CA,West Hollywood,2006-01-01,2013-08-30,2013-08-30,1,900000,web,operating,0,1,0,0,0,0,0,0,0,0,91,91,Failure
OneHealth Solutions,CA,Solana Beach,2007-01-01,2010-07-28,2013-04-02,2,16000000,health,operating,0,0,0,0,0,0,0,0,0,1,42,75,Success
OneLogin,CA,San Francisco,2009-01-01,2009-01-01,2010-06-24,2,4700000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,0,17,Failure
OneNeck IT Services,AZ,Scottsdale,1997-01-01,2005-06-14,2005-06-14,1,12800000,consulting,acquired,0,0,0,0,0,0,0,0,1,0,101,101,Success
OnePIN,MA,Westborough,2002-01-01,2007-06-07,2012-04-20,4,10600000,software,operating,1,0,0,0,0,0,0,0,0,0,65,123,Success
OneRiot,CO,Boulder,2006-01-01,2006-01-01,2009-08-27,3,27300000,advertising,acquired,0,0,0,0,1,0,0,0,0,0,0,43,Success
OneSpot,TX,Austin,2005-01-01,2006-01-01,2012-12-03,4,6382151,advertising,operating,0,0,0,0,1,0,0,0,0,0,12,95,Failure
OneStop Internet,CA,Rancho Dominguez,2003-01-01,2008-10-14,2011-11-29,2,22450000,ecommerce,operating,0,0,0,0,0,0,1,0,0,0,69,106,Success
OneTrueFan,CA,San Francisco,2010-07-01,2010-09-01,2010-09-01,1,1200000,web,acquired,0,1,0,0,0,0,0,0,0,0,2,2,Success
Onehub,WA,Seattle,2007-10-15,2008-02-01,2013-05-09,3,2250000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,4,67,Failure
Onepager,NY,New York,2011-02-01,2011-10-13,2012-06-18,2,365000,web,operating,0,1,0,0,0,0,0,0,0,0,8,16,Failure
Onit,TX,Houston,2011-01-01,2009-10-15,2012-01-17,4,4907000,software,operating,1,0,0,0,0,0,0,0,0,0,15,12,Failure
Onset Technology,MA,Waltham,1997-01-01,2009-03-04,2009-03-04,1,3000000,public_relations,operating,0,0,0,0,0,0,0,0,0,1,146,146,Failure
Onstream Media,FL,Pompano Beach,1993-01-01,2010-09-24,2010-09-24,1,900000,web,ipo,0,1,0,0,0,0,0,0,0,0,212,212,Success
Ontela,WA,Seattle,2006-01-01,2006-11-10,2009-12-16,2,4500000,mobile,operating,0,0,1,0,0,0,0,0,0,0,10,47,Failure
Ontuitive,DC,Washington,2001-01-01,2011-03-17,2011-03-17,1,6000000,software,operating,1,0,0,0,0,0,0,0,0,0,122,122,Failure
Oodle,CA,San Mateo,2004-01-01,2006-05-01,2010-09-03,4,23100000,social,acquired,0,0,0,0,0,0,0,0,0,1,28,80,Success
Oorja Protonics,CA,Fremont,2004-01-01,2006-05-25,2010-01-11,4,21470000,cleantech,operating,0,0,0,0,0,0,0,0,0,1,28,72,Success
Ooyala,CA,Mountain View,2007-04-05,2007-06-01,2012-06-18,6,79000000,analytics,operating,0,0,0,0,0,0,0,0,0,1,2,62,Success
OpGen,MD,Gaithersburg,2002-01-01,2007-09-12,2012-03-07,6,65264884,biotech,operating,0,0,0,0,0,0,0,1,0,0,68,122,Success
OpSource,CA,Santa Clara,2002-01-01,2006-09-08,2009-08-17,4,49000000,network_hosting,operating,0,0,0,0,0,0,0,0,0,1,56,91,Success
OpTier,NY,New York,2005-01-01,2006-03-06,2013-08-13,4,77500000,analytics,operating,0,0,0,0,0,0,0,0,0,1,14,103,Success
OpVista,CA,Milpitas,2000-01-01,2006-06-22,2007-05-07,2,43000000,software,closed,1,0,0,0,0,0,0,0,0,0,77,88,Failure
Opanga Networks,WA,Seattle,2005-01-01,2010-05-10,2013-06-05,6,13856999,mobile,operating,0,0,1,0,0,0,0,0,0,0,64,101,Success
Open Air Publishing,NY,New York,2011-05-31,2011-12-02,2012-07-12,2,970000,education,operating,0,0,0,0,0,0,0,0,0,1,7,14,Failure
Open English,FL,Coconut Grove,2006-07-13,2010-11-10,2013-04-26,5,120250000,education,operating,0,0,0,0,0,0,0,0,0,1,52,81,Success
Open Kernel Labs,IL,Chicago,2006-01-01,2007-09-13,2012-07-06,5,10764323,software,acquired,1,0,0,0,0,0,0,0,0,0,20,78,Success
Open Mile,MA,Boston,2011-02-23,2011-02-01,2012-03-01,2,9000000,enterprise,acquired,0,0,0,1,0,0,0,0,0,0,0,13,Success
Open Places,CA,San Francisco,2008-03-01,2008-01-01,2010-06-07,4,1100000,web,operating,0,1,0,0,0,0,0,0,0,0,2,27,Failure
Open Silicon,CA,Milpitas,2003-01-01,2005-09-27,2007-03-15,2,25050000,semiconductor,operating,0,0,0,0,0,0,0,0,0,1,32,50,Success
Open-Xchange,NY,Tarrytown,2005-01-01,2006-01-01,2013-07-18,3,37800000,software,operating,1,0,0,0,0,0,0,0,0,0,12,102,Success
OpenCandy,CA,San Diego,2008-02-01,2008-01-01,2010-04-21,2,8500000,software,operating,1,0,0,0,0,0,0,0,0,0,1,26,Success
OpenChime,IL,Chicago,2010-09-01,2011-06-01,2011-06-01,1,700000,web,operating,0,1,0,0,0,0,0,0,0,0,9,9,Failure
OpenDNS,CA,San Francisco,2005-11-01,2005-11-01,2013-02-20,4,16260000,security,operating,0,0,0,0,0,0,0,0,0,1,0,87,Success
OpenExchange,MA,Boston,2009-01-01,2011-11-17,2013-09-18,3,10350001,enterprise,operating,0,0,0,1,0,0,0,0,0,0,34,56,Success
OpenFeint,CA,Burlingame,2008-01-01,2010-10-21,2010-10-21,1,3000000,games_video,acquired,0,0,0,0,0,1,0,0,0,0,33,33,Success
OpenGov,CA,Mountain View,2012-01-01,2012-01-01,2013-07-03,2,7000000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,0,18,Failure
OpenLabel,CA,Redwood City,2012-01-01,2012-02-10,2013-09-09,4,255000,mobile,operating,0,0,1,0,0,0,0,0,0,0,1,20,Failure
OpenLogic,CO,Broomfield,2005-01-01,2006-09-27,2011-08-16,3,7299820,enterprise,operating,0,0,0,1,0,0,0,0,0,0,20,79,Failure
OpenPeak,FL,Boca Raton,2002-01-01,2006-03-01,2012-08-09,4,67520154,hardware,operating,0,0,0,0,0,0,0,0,0,1,50,127,Success
OpenQ,VA,Charlottesville,2006-01-01,2011-07-14,2011-07-14,1,5500000,software,operating,1,0,0,0,0,0,0,0,0,0,66,66,Failure
OpenRoad Integrated Media,NY,New York,2009-01-01,2010-06-02,2010-06-02,1,4000000,news,operating,0,0,0,0,0,0,0,0,0,1,17,17,Failure
OpenSky,NY,New York,2009-01-01,2009-05-01,2011-10-01,3,41050000,ecommerce,operating,0,0,0,0,0,0,1,0,0,0,4,33,Success
OpenSpan,GA,Alpharetta,2005-01-01,2005-01-01,2008-07-14,3,31000000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,0,42,Success
OpenSpirit,TX,Stafford,2000-01-01,2007-02-15,2007-02-15,1,4000000,other,acquired,0,0,0,0,0,0,0,0,0,1,85,85,Success
OpenStudy,GA,Atlanta,2008-11-01,2008-01-01,2008-01-01,1,1270000,education,operating,0,0,0,0,0,0,0,0,0,1,10,10,Failure
OpenTable,CA,San Francisco,1998-07-02,1999-05-01,2000-10-01,3,48000000,web,ipo,0,1,0,0,0,0,0,0,0,0,10,27,Success
OpenX,CA,Pasadena,2008-05-01,2007-06-01,2013-01-17,5,75511200,advertising,operating,0,0,0,0,1,0,0,0,0,0,11,56,Success
Openbucks,CA,Santa Clara,2011-01-01,2011-04-13,2012-07-16,3,8517063,ecommerce,operating,0,0,0,0,0,0,1,0,0,0,3,18,Success
Opera Solutions,NJ,Jersey City,2004-01-01,2011-09-14,2011-09-14,1,84000000,analytics,operating,0,0,0,0,0,0,0,0,0,1,92,92,Success
Operative Media,NY,New York,2000-01-01,2005-01-05,2011-02-24,2,14500000,advertising,operating,0,0,0,0,1,0,0,0,0,0,60,133,Success
Ophthotech,NJ,Princeton,2007-01-01,2009-12-15,2013-05-29,3,205000000,biotech,operating,0,0,0,0,0,0,0,1,0,0,35,76,Success
OpinionLab,IL,Highland Park,1999-01-01,2013-03-11,2013-03-11,1,15000000,analytics,operating,0,0,0,0,0,0,0,0,0,1,170,170,Success
Opower,VA,Arlington,2007-01-01,2007-08-01,2010-11-29,3,65700000,cleantech,operating,0,0,0,0,0,0,0,0,0,1,7,46,Success
Opposing Views,CA,Sherman Oaks,2007-09-01,2007-06-01,2008-06-02,2,1250000,web,operating,0,1,0,0,0,0,0,0,0,0,3,9,Failure
Opscode,WA,Seattle,2008-09-12,2009-04-24,2012-03-25,3,33000000,software,operating,1,0,0,0,0,0,0,0,0,0,7,42,Success
Opsmatic,CA,San Francisco,2013-03-01,2013-06-14,2013-06-14,1,3000000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,3,3,Failure
Opsware,CA,Sunnyvale,1999-09-01,1999-11-01,2000-06-27,3,186000000,enterprise,acquired,0,0,0,1,0,0,0,0,0,0,2,9,Success
Optaros,MA,Boston,2004-07-01,2005-03-09,2012-03-28,5,38500000,consulting,operating,0,0,0,0,0,0,0,0,1,0,8,92,Success
Optasite,MA,Westborough,1995-01-01,2006-03-17,2006-03-17,1,60000000,mobile,operating,0,0,1,0,0,0,0,0,0,0,134,134,Success
OptiMedica,CA,Santa Clara,2004-01-01,2008-03-26,2013-05-10,3,86000000,biotech,acquired,0,0,0,0,0,0,0,1,0,0,50,112,Success
OptiMine Software,MN,St. Paul,2008-01-01,2011-01-05,2012-08-08,3,8586808,software,operating,1,0,0,0,0,0,0,0,0,0,36,55,Success
OptiSolar R&D,CA,Hayward,2002-01-01,2008-04-11,2008-04-11,1,132000000,cleantech,acquired,0,0,0,0,0,0,0,0,0,1,75,75,Success
Optichron,CA,Fremont,2003-01-01,2005-03-01,2007-10-22,2,29000000,semiconductor,operating,0,0,0,0,0,0,0,0,0,1,26,57,Success
Optify,WA,Seattle,2008-08-08,2008-10-10,2012-07-16,3,10849999,software,operating,1,0,0,0,0,0,0,0,0,0,2,47,Success
Optimal,CA,San Francisco,2008-01-01,2008-01-01,2013-01-22,2,7600000,advertising,operating,0,0,0,0,1,0,0,0,0,0,0,60,Success
Optimal Blue,TX,Plano,2002-01-01,2013-01-10,2013-04-12,2,22400000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,132,135,Success
Optimal Technologies,NC,Raleigh,2000-01-01,2007-10-30,2007-10-30,1,25000000,software,operating,1,0,0,0,0,0,0,0,0,0,93,93,Success
Optimizely,CA,San Francisco,2010-01-01,2009-12-15,2013-04-16,4,31200000,software,operating,1,0,0,0,0,0,0,0,0,0,1,39,Success
Optimum Energy,WA,Seattle,2005-01-01,2009-06-17,2013-08-26,6,19700000,cleantech,operating,0,0,0,0,0,0,0,0,0,1,53,103,Success
Optimus,VA,McLean,1992-01-01,2005-12-30,2005-12-30,1,7500000,software,operating,1,0,0,0,0,0,0,0,0,0,167,167,Failure
Optinuity,MD,Bethesda,2004-01-01,2007-04-19,2007-04-19,1,6000000,software,acquired,1,0,0,0,0,0,0,0,0,0,39,39,Success
OptionEase,CA,San Juan Capistrano,2006-01-01,2007-11-19,2009-09-09,2,3500000,software,acquired,1,0,0,0,0,0,0,0,0,0,22,44,Success
Optoro,MD,Lanham,2004-01-01,2011-01-21,2013-07-16,3,32900000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,84,114,Success
Optovue,CA,Fremont,2003-12-01,2007-03-30,2007-03-30,1,10500000,other,operating,0,0,0,0,0,0,0,0,0,1,39,39,Success
Optyn,IL,Chicago,2013-04-01,2013-05-01,2013-05-01,1,20000,advertising,operating,0,0,0,0,1,0,0,0,0,0,1,1,Failure
Opzi,CA,San Francisco,2010-05-01,2010-01-01,2010-09-01,2,1015000,games_video,closed,0,0,0,0,0,1,0,0,0,0,4,4,Failure
OraBrush,UT,Orem,2010-01-01,2010-10-06,2011-02-14,2,2500000,manufacturing,operating,0,0,0,0,0,0,0,0,0,1,9,13,Failure
OrangeSlyce,AZ,Tempe,2009-01-01,2009-01-01,2010-06-01,2,12000,web,operating,0,1,0,0,0,0,0,0,0,0,0,17,Failure
OrangeSoda,UT,American Fork,2006-10-01,2006-01-01,2010-03-08,3,7500000,advertising,acquired,0,0,0,0,1,0,0,0,0,0,9,41,Success
"Orasi Medical, Inc.",MN,Minneapolis,2007-09-01,2009-05-26,2009-05-26,1,3500000,biotech,operating,0,0,0,0,0,0,0,1,0,0,20,20,Failure
Orb Networks,CA,Oakland,2004-01-01,2004-10-01,2004-10-01,1,4000000,software,operating,1,0,0,0,0,0,0,0,0,0,9,9,Failure
Orbis Education,IN,Indianapolis,2003-11-01,2010-01-19,2012-09-12,3,32334819,education,operating,0,0,0,0,0,0,0,0,0,1,74,106,Success
Orbit Media,CA,San Mateo,2010-01-01,2010-01-01,2010-01-01,1,500000,mobile,operating,0,0,1,0,0,0,0,0,0,0,0,0,Failure
Orbotix,CO,Boulder,2010-02-01,2010-08-01,2013-09-03,6,15037001,hardware,operating,0,0,0,0,0,0,0,0,0,1,6,43,Success
Orby,IL,Chicago,2013-03-03,2013-03-01,2013-03-01,1,100000,travel,operating,0,0,0,0,0,0,0,0,0,1,0,0,Failure
Orchestrate.io,OR,Portland,2013-01-01,2013-05-21,2013-05-21,1,3000000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,4,4,Failure
